-0.00046875 0.000903946
-0.000467577 0.000898778
-0.000466403 0.000894011
-0.00046523 0.000889414
-0.000464057 0.00088487
-0.000462883 0.00088027
-0.00046171 0.000875368
-0.000460537 0.00086959
-0.000459363 0.000862348
-0.00045819 0.000855754
-0.000457017 0.000850486
-0.000455843 0.000845713
-0.00045467 0.000841081
-0.000453497 0.000836446
-0.000452323 0.00083158
-0.00045115 0.000825865
-0.000449977 0.00081772
-0.000448803 0.000810566
-0.00044763 0.000805446
-0.000446457 0.000800901
-0.000445283 0.000796523
-0.00044411 0.000792171
-0.000442936 0.000787683
-0.000441763 0.000782875
-0.00044059 0.000777289
-0.000439416 0.0007706
-0.000438243 0.000764267
-0.00043707 0.000758982
-0.000435896 0.000754275
-0.000434723 0.000749821
-0.00043355 0.000745468
-0.000432376 0.000741071
-0.000431203 0.000736237
-0.00043003 0.000728514
-0.000428856 0.000719581
-0.000427683 0.000714559
-0.00042651 0.000710207
-0.000425336 0.000705994
-0.000424163 0.000701759
-0.00042299 0.00069739
-0.000421816 0.000692706
-0.000420643 0.000687292
-0.00041947 0.000680772
-0.000418296 0.000674543
-0.000417123 0.000669444
-0.00041595 0.000664961
-0.000414776 0.000660757
-0.000413603 0.000656658
-0.00041243 0.000652552
-0.000411256 0.000648238
-0.000410083 0.000642299
-0.00040891 0.00063134
-0.000407736 0.00062614
-0.000406563 0.000621909
-0.00040539 0.00061784
-0.000404216 0.000613757
-0.000403043 0.000609555
-0.00040187 0.000605008
-0.000400696 0.000599588
-0.000399523 0.00059283
-0.00039835 0.000586785
-0.000397176 0.00058202
-0.000396003 0.000577804
-0.00039483 0.000573833
-0.000393656 0.000569956
-0.000392483 0.00056608
-0.000391309 0.000562071
-0.000390136 0.000557176
-0.000388963 0.00054577
-0.000387789 0.000540169
-0.000386616 0.000536061
-0.000385443 0.000532143
-0.000384269 0.000528233
-0.000383096 0.0005242
-0.000381923 0.000519811
-0.000380749 0.000514237
-0.000379576 0.00050682
-0.000378403 0.000501099
-0.000377229 0.000496757
-0.000376056 0.000492878
-0.000374883 0.000489156
-0.000373709 0.000485495
-0.000372536 0.000481801
