-0.00078125 0.00177363
-0.000779686 0.0017622
-0.000778122 0.00175274
-0.000776558 0.00174451
-0.000774994 0.00173645
-0.00077343 0.00172571
-0.000771866 0.00171084
-0.000770302 0.00170283
-0.000768738 0.00169518
-0.000767173 0.0016873
-0.000765609 0.00167762
-0.000764045 0.00166442
-0.000762481 0.00165552
-0.000760917 0.00164716
-0.000759353 0.00163597
-0.000757789 0.00162415
-0.000756225 0.00161605
-0.000754661 0.00160864
-0.000753097 0.00160138
-0.000751533 0.0015854
-0.000749969 0.00157462
-0.000748405 0.00156744
-0.000746841 0.00156015
-0.000745277 0.00155209
-0.000743713 0.00153799
-0.000742148 0.00152869
-0.000740584 0.00152138
-0.00073902 0.00151443
-0.000737456 0.00151277
-0.000735892 0.00151303
-0.000734328 0.00150634
-0.000732764 0.00149967
-0.0007312 0.00149324
-0.000729636 0.0014909
-0.000728072 0.0014909
-0.000726508 0.00148448
-0.000724944 0.00147762
-0.00072338 0.00146989
-0.000721816 0.0014562
-0.000720252 0.00144714
-0.000718688 0.00143999
-0.000717123 0.00143296
-0.000715559 0.00142387
-0.000713995 0.00140817
-0.000712431 0.00140101
-0.000710867 0.00139403
-0.000709303 0.00138668
-0.000707739 0.001376
-0.000706175 0.00136384
-0.000704611 0.00135607
-0.000703047 0.00134805
-0.000701483 0.00133554
-0.000699919 0.00132598
-0.000698355 0.00131882
-0.000696791 0.00131212
-0.000695227 0.00130575
-0.000693663 0.00131123
-0.000692098 0.00130495
-0.000690534 0.0012985
-0.00068897 0.00129192
-0.000687406 0.00128436
-0.000685842 0.00126825
-0.000684278 0.00126129
-0.000682714 0.00125492
-0.00068115 0.00124881
-0.000679586 0.00125204
-0.000678022 0.00124836
-0.000676458 0.00124236
-0.000674894 0.00123637
-0.00067333 0.00123078
-0.000671766 0.00122998
-0.000670202 0.00122856
-0.000668638 0.00122283
-0.000667073 0.00121659
-0.000665509 0.00120972
-0.000663945 0.00119606
-0.000662381 0.00118688
-0.000660817 0.00118009
-0.000659253 0.00117317
-0.000657689 0.001163
-0.000656125 0.00115077
-0.000654561 0.00114366
-0.000652997 0.00113697
-0.000651433 0.00112996
-0.000649869 0.00111941
-0.000648305 0.00110766
-0.000646741 0.0011002
-0.000645177 0.00109249
-0.000643613 0.00108291
-0.000642048 0.00107384
-0.000640484 0.00106665
-0.00063892 0.00106006
-0.000637356 0.00105292
-0.000635792 0.00103598
-0.000634228 0.00102966
-0.000632664 0.00102364
-0.0006311 0.00101766
-0.000629536 0.00101143
-0.000627972 0.000994087
-0.000626408 0.000987882
-0.000624844 0.000982041
-0.00062328 0.000976286
-0.000621716 0.000972714
-0.000620152 0.000977555
-0.000618588 0.000971981
-0.000617023 0.000966583
-0.000615459 0.000961932
-0.000613895 0.000962657
-0.000612331 0.000959975
-0.000610767 0.000954888
-0.000609203 0.0009495
-0.000607639 0.000944167
-0.000606075 0.000949593
-0.000604511 0.000945024
-0.000602947 0.000939417
-0.000601383 0.000933463
-0.000599819 0.000924851
-0.000598255 0.000912289
-0.000596691 0.000905995
-0.000595127 0.000900248
-0.000593563 0.000894561
-0.000591998 0.000878042
-0.000590434 0.000871014
-0.00058887 0.000865252
-0.000587306 0.000859164
-0.000585742 0.000851344
-0.000584178 0.000840703
-0.000582614 0.000833615
-0.00058105 0.000827561
-0.000579486 0.000820067
-0.000577922 0.000805183
-0.000576358 0.000799454
-0.000574794 0.000794119
-0.00057323 0.000789043
-0.000571666 0.000785371
-0.000570102 0.000789216
-0.000568538 0.000784763
-0.000566974 0.000779774
-0.000565409 0.000774785
-0.000563845 0.000778031
-0.000562281 0.000776872
-0.000560717 0.000771993
-0.000559153 0.000767298
-0.000557589 0.000764198
-0.000556025 0.000766775
-0.000554461 0.000762933
-0.000552897 0.000758268
-0.000551333 0.000753593
-0.000549769 0.000749715
-0.000548205 0.000753039
-0.000546641 0.000749595
-0.000545077 0.000744755
-0.000543513 0.000739463
-0.000541949 0.000732649
-0.000540384 0.000720614
-0.00053882 0.000714106
-0.000537256 0.000708652
-0.000535692 0.000703016
-0.000534128 0.000687459
-0.000532564 0.00068137
-0.000531 0.000676059
-0.000529436 0.00067064
-0.000527872 0.000664108
-0.000526308 0.000651426
-0.000524744 0.000644421
-0.00052318 0.000638183
-0.000521616 0.000629938
-0.000520052 0.000620932
-0.000518488 0.000614791
-0.000516924 0.000609618
-0.000515359 0.000605103
-0.000513795 0.000606133
-0.000512231 0.000606006
-0.000510667 0.000601761
-0.000509103 0.000597323
-0.000507539 0.000593146
-0.000505975 0.000592305
-0.000504411 0.000594409
-0.000502847 0.000590474
-0.000501283 0.000586174
-0.000499719 0.000582093
-0.000498155 0.000589526
-0.000496591 0.000585411
-0.000495027 0.000581214
-0.000493463 0.000577311
-0.000491899 0.000574994
-0.000490334 0.000576901
-0.00048877 0.00057416
-0.000487206 0.00057025
-0.000485642 0.000566179
-0.000484078 0.00056237
-0.000482514 0.000565436
-0.00048095 0.000564317
-0.000479386 0.000559955
-0.000477822 0.000554324
-0.000476258 0.000543154
-0.000474694 0.000536729
-0.00047313 0.000531996
-0.000471566 0.000527717
-0.000470002 0.00053041
-0.000468438 0.000530468
-0.000466874 0.000526197
-0.000465309 0.000521562
-0.000463745 0.000516075
-0.000462181 0.000506905
-0.000460617 0.000499621
-0.000459053 0.00049482
-0.000457489 0.000490969
-0.000455925 0.000497621
-0.000454361 0.000494247
-0.000452797 0.000490512
-0.000451233 0.000487053
-0.000449669 0.000484536
-0.000448105 0.000484459
-0.000446541 0.000483331
-0.000444977 0.000480379
-0.000443413 0.000476925
-0.000441849 0.000473468
-0.000440284 0.000477418
-0.00043872 0.000477677
-0.000437156 0.000474157
-0.000435592 0.000470714
-0.000434028 0.00047102
-0.000432464 0.000474179
-0.0004309 0.000470884
-0.000429336 0.000467451
-0.000427772 0.000464411
-0.000426208 0.000462915
-0.000424644 0.000462858
-0.00042308 0.00046051
-0.000421516 0.000456952
-0.000419952 0.000452804
-0.000418388 0.00044772
-0.000416824 0.000438322
-0.000415259 0.000428638
-0.000413695 0.00042061
-0.000412131 0.000414309
-0.000410567 0.000409498
-0.000409003 0.000405312
-0.000407439 0.00040153
-0.000405875 0.000398468
-0.000404311 0.000399602
-0.000402747 0.000399887
-0.000401183 0.00039671
-0.000399619 0.000392732
-0.000398055 0.000387039
-0.000396491 0.000379238
-0.000394927 0.000374725
-0.000393363 0.000372232
-0.000391799 0.000371747
-0.000390234 0.000370968
-0.00038867 0.000368828
-0.000387106 0.000366244
-0.000385542 0.000363714
-0.000383978 0.000361722
-0.000382414 0.000360889
-0.00038085 0.000360258
-0.000379286 0.000358373
-0.000377722 0.000355724
-0.000376158 0.000352664
-0.000374594 0.000348766
-0.00037303 0.000337697
-0.000371466 0.000334842
-0.000369902 0.000335616
